TERYT4;GENDER;AGE_GROUP;predicted_BRCA_cases
3027;M;<45-54>;0
1215;M;<45-54>;0
610;M;<45-54>;0
2212;M;<45-54>;0
1601;M;<45-54>;0
1013;M;<45-54>;0
811;M;<45-54>;0
3008;M;<45-54>;0
607;M;<45-54>;0
2809;M;<45-54>;0
404;M;<45-54>;0
216;M;<45-54>;0
3010;M;<45-54>;0
417;M;<45-54>;0
1430;M;<45-54>;0
2403;M;<45-54>;0
203;M;<45-54>;0
612;M;<45-54>;0
2408;M;<45-54>;0
403;M;<45-54>;0
2214;M;<45-54>;1.59841376999734
1419;M;<45-54>;0
1005;M;<45-54>;0
2814;M;<45-54>;0
1805;M;<45-54>;1.65843107560347
3029;M;<45-54>;0
2601;M;<45-54>;0
2001;M;<45-54>;0
1807;M;<45-54>;0
1424;M;<45-54>;0
2804;M;<45-54>;0
3013;M;<45-54>;0
619;M;<45-54>;0
2812;M;<45-54>;0
807;M;<45-54>;0
3031;M;<45-54>;0
1404;M;<45-54>;0
3006;M;<45-54>;0
3015;M;<45-54>;6.37982283230056
222;M;<45-54>;0
1461;M;<45-54>;0
1438;M;<45-54>;1.10047126453232
209;M;<45-54>;0
2606;M;<45-54>;0
3217;M;<45-54>;0
2404;M;<45-54>;2.18208936034328
2807;M;<45-54>;0
1418;M;<45-54>;2.4396941023309
1412;M;<45-54>;0
215;M;<45-54>;0
214;M;<45-54>;0
1861;M;<45-54>;0
1402;M;<45-54>;0
2605;M;<45-54>;0
2208;M;<45-54>;0
2602;M;<45-54>;0
1021;M;<45-54>;0
411;M;<45-54>;0
1009;M;<45-54>;0
661;M;<45-54>;0
2607;M;<45-54>;0
2207;M;<45-54>;0
1606;M;<45-54>;0
2816;M;<45-54>;0
2802;M;<45-54>;0
2479;M;<45-54>;0
2810;M;<45-54>;0
1018;M;<45-54>;0
2213;M;<45-54>;0
1001;M;<45-54>;0
1407;M;<45-54>;0
1604;M;<45-54>;0
1006;M;<45-54>;0
1605;M;<45-54>;0
3022;M;<45-54>;0
2009;M;<45-54>;0
1864;M;<45-54>;0
1408;M;<45-54>;0
1818;M;<45-54>;0
1422;M;<45-54>;0
220;M;<45-54>;0
410;M;<45-54>;0
804;M;<45-54>;0
2415;M;<45-54>;3.07575937474077
3212;M;<45-54>;0
1213;M;<45-54>;0
1863;M;<45-54>;3.94004645901456
2478;M;<45-54>;0
2202;M;<45-54>;0
409;M;<45-54>;0
1262;M;<45-54>;0
3214;M;<45-54>;0
413;M;<45-54>;0
226;M;<45-54>;0
213;M;<45-54>;0
3218;M;<45-54>;0
3030;M;<45-54>;0
805;M;<45-54>;0
402;M;<45-54>;0
3213;M;<45-54>;1.4209364346332
1420;M;<45-54>;0
862;M;<45-54>;0
1016;M;<45-54>;0
208;M;<45-54>;0
2215;M;<45-54>;3.07805331596542
2204;M;<45-54>;2.62874322231644
3211;M;<45-54>;0
1014;M;<45-54>;1.87602777372701
3020;M;<45-54>;2.00509133456953
3203;M;<45-54>;0
414;M;<45-54>;0
3012;M;<45-54>;0
664;M;<45-54>;1.76970214626593
1414;M;<45-54>;0
1821;M;<45-54>;0
1203;M;<45-54>;0
1417;M;<45-54>;0
3005;M;<45-54>;0
606;M;<45-54>;0
2413;M;<45-54>;0
224;M;<45-54>;0
2407;M;<45-54>;0
202;M;<45-54>;0
2005;M;<45-54>;0
2609;M;<45-54>;0
1610;M;<45-54>;0
3206;M;<45-54>;0
3025;M;<45-54>;0
211;M;<45-54>;0
201;M;<45-54>;0
2803;M;<45-54>;0
3202;M;<45-54>;0
1406;M;<45-54>;1.32036882267422
3028;M;<45-54>;0
3009;M;<45-54>;0
1212;M;<45-54>;0
810;M;<45-54>;0
2203;M;<45-54>;0
3061;M;<45-54>;2.0908518889312
3024;M;<45-54>;0
614;M;<45-54>;0
2406;M;<45-54>;2.90914154792563
1427;M;<45-54>;0
3216;M;<45-54>;0
2472;M;<45-54>;3.54751083445744
1413;M;<45-54>;0
802;M;<45-54>;3.0775349834863
3023;M;<45-54>;0
2815;M;<45-54>;0
3017;M;<45-54>;0
3019;M;<45-54>;0
2412;M;<45-54>;0
2808;M;<45-54>;0
219;M;<45-54>;0
3207;M;<45-54>;0
806;M;<45-54>;0
3011;M;<45-54>;0
2061;M;<45-54>;0
3002;M;<45-54>;0
1208;M;<45-54>;0
1432;M;<45-54>;0
205;M;<45-54>;0
3204;M;<45-54>;0
1063;M;<45-54>;0
2263;M;<45-54>;0
1008;M;<45-54>;2.19632182391262
604;M;<45-54>;0
3004;M;<45-54>;0
3208;M;<45-54>;0
1464;M;<45-54>;0
3026;M;<45-54>;0
2470;M;<45-54>;0
1012;M;<45-54>;2.88318923558973
617;M;<45-54>;1.85748100659734
2468;M;<45-54>;0
1405;M;<45-54>;0
2211;M;<45-54>;0
2861;M;<45-54>;0
1661;M;<45-54>;0
1421;M;<45-54>;0
808;M;<45-54>;0
3001;M;<45-54>;0
1020;M;<45-54>;2.99031238120753
3201;M;<45-54>;0
2611;M;<45-54>;0
3014;M;<45-54>;0
1003;M;<45-54>;0
2477;M;<45-54>;0
3003;M;<45-54>;2.61392954335007
1463;M;<45-54>;0
2462;M;<45-54>;0
1017;M;<45-54>;0
1011;M;<45-54>;0
407;M;<45-54>;4.35543033184508
2405;M;<45-54>;0
809;M;<45-54>;0
462;M;<45-54>;0
2209;M;<45-54>;0
1603;M;<45-54>;0
2661;M;<45-54>;0
2206;M;<45-54>;0
2811;M;<45-54>;0
3210;M;<45-54>;3.93240178209606
861;M;<45-54>;2.96299577270343
225;M;<45-54>;0
1428;M;<45-54>;0
2063;M;<45-54>;1.48162074238689
419;M;<45-54>;0
2467;M;<45-54>;0
3063;M;<45-54>;0
2806;M;<45-54>;0
1002;M;<45-54>;0
1004;M;<45-54>;0
2476;M;<45-54>;0
2401;M;<45-54>;0
803;M;<45-54>;0
3215;M;<45-54>;0
2409;M;<45-54>;0
2416;M;<45-54>;0
2465;M;<45-54>;0
2461;M;<45-54>;0
662;M;<45-54>;0
1862;M;<45-54>;0
2463;M;<45-54>;0
1019;M;<45-54>;0
663;M;<45-54>;8.48516011676621
2471;M;<45-54>;0
463;M;<45-54>;0
3261;M;<45-54>;0
2610;M;<45-54>;0
1062;M;<45-54>;0
401;M;<45-54>;0
262;M;<45-54>;0
1263;M;<45-54>;0
2469;M;<45-54>;0
2466;M;<45-54>;0
1261;M;<45-54>;20.903296536699
2473;M;<45-54>;0
2262;M;<45-54>;0
461;M;<45-54>;0
264;M;<45-54>;0
2862;M;<45-54>;0
261;M;<45-54>;0
3262;M;<45-54>;0
2261;M;<45-54>;7.92237313321431
207;M;<45-54>;0
2474;M;<45-54>;0
464;M;<45-54>;0
1465;M;<45-54>;36.4908882401837
3064;M;<45-54>;13.0537611006468
1462;M;<45-54>;0
221;M;<45-54>;0
3062;M;<45-54>;0
3263;M;<45-54>;0
2464;M;<45-54>;0
1061;M;<45-54>;15.8168403675703
2475;M;<45-54>;0
2264;M;<45-54>;0
1806;M;<55-64>;0
2012;M;<55-64>;0
1415;M;<55-64>;0
1207;M;<55-64>;0
2007;M;<55-64>;0
1815;M;<55-64>;0
412;M;<55-64>;0
1816;M;<55-64>;6.11955081156686
1210;M;<55-64>;4.53860933177986
2006;M;<55-64>;0
1819;M;<55-64>;0
2604;M;<55-64>;4.00924593772287
1204;M;<55-64>;0
618;M;<55-64>;1.54950281782343
1216;M;<55-64>;0
1812;M;<55-64>;1.00708118403213
605;M;<55-64>;0
1813;M;<55-64>;0
1409;M;<55-64>;0
1211;M;<55-64>;0
2608;M;<55-64>;0
1202;M;<55-64>;0
217;M;<55-64>;2.44088471116875
1214;M;<55-64>;0
1425;M;<55-64>;0
2013;M;<55-64>;0
2417;M;<55-64>;3.77768093406764
1401;M;<55-64>;0
608;M;<55-64>;0
1426;M;<55-64>;0
1820;M;<55-64>;1.04776600809625
609;M;<55-64>;0
1803;M;<55-64>;1.77253959198001
611;M;<55-64>;0
1205;M;<55-64>;0
218;M;<55-64>;1.77483373111919
406;M;<55-64>;0
1811;M;<55-64>;2.08880663394319
1817;M;<55-64>;1.60723127024328
1209;M;<55-64>;0
1804;M;<55-64>;1.86195776981126
416;M;<55-64>;0
602;M;<55-64>;2.2796428754697
801;M;<55-64>;0
616;M;<55-64>;0
1416;M;<55-64>;0
3007;M;<55-64>;0
1217;M;<55-64>;0
2014;M;<55-64>;0
1403;M;<55-64>;0
1218;M;<55-64>;3.26725558129838
2205;M;<55-64>;0
1007;M;<55-64>;1.95649339587335
2201;M;<55-64>;0
408;M;<55-64>;0
2216;M;<55-64>;0
1808;M;<55-64>;0
3016;M;<55-64>;0
2805;M;<55-64>;0
2008;M;<55-64>;0
615;M;<55-64>;0
2002;M;<55-64>;3.25634914628412
1801;M;<55-64>;0
601;M;<55-64>;0
2603;M;<55-64>;0
812;M;<55-64>;0
2414;M;<55-64>;0
2613;M;<55-64>;0
204;M;<55-64>;0
1436;M;<55-64>;0
1810;M;<55-64>;1.29158911194087
1609;M;<55-64>;0
1608;M;<55-64>;0
2011;M;<55-64>;0
1802;M;<55-64>;0
1435;M;<55-64>;0
1201;M;<55-64>;2.22277160709994
603;M;<55-64>;0
415;M;<55-64>;3.19379597402981
1423;M;<55-64>;0
1437;M;<55-64>;0
2210;M;<55-64>;0
3209;M;<55-64>;0
2402;M;<55-64>;3.22373328073094
2819;M;<55-64>;0
3018;M;<55-64>;0
405;M;<55-64>;1.61957243429519
2818;M;<55-64>;0
223;M;<55-64>;0
2612;M;<55-64>;0
1809;M;<55-64>;0
2801;M;<55-64>;0
1015;M;<55-64>;0
1219;M;<55-64>;0
2010;M;<55-64>;0
1010;M;<55-64>;2.3906852372019
2813;M;<55-64>;2.94989138210677
1429;M;<55-64>;0
613;M;<55-64>;0
1410;M;<55-64>;0
2004;M;<55-64>;0
2410;M;<55-64>;0
3205;M;<55-64>;1.81416281802894
1434;M;<55-64>;0
1411;M;<55-64>;0
620;M;<55-64>;2.34698717933079
212;M;<55-64>;1.7640855369427
1433;M;<55-64>;0
2062;M;<55-64>;4.64798091062983
1602;M;<55-64>;0
1814;M;<55-64>;1.90954064477576
2411;M;<55-64>;0
1206;M;<55-64>;4.32762015277284
3021;M;<55-64>;0
2817;M;<55-64>;0
1611;M;<55-64>;0
418;M;<55-64>;0
210;M;<55-64>;4.00913615059205
206;M;<55-64>;0
2003;M;<55-64>;0
1607;M;<55-64>;0
3027;M;<55-64>;0
1215;M;<55-64>;0
610;M;<55-64>;0
2212;M;<55-64>;0
1601;M;<55-64>;0
1013;M;<55-64>;0
811;M;<55-64>;3.39839713671275
3008;M;<55-64>;0
607;M;<55-64>;2.04843180614702
2809;M;<55-64>;0
404;M;<55-64>;0
216;M;<55-64>;0
3010;M;<55-64>;0
417;M;<55-64>;0
1430;M;<55-64>;1.68971082778357
2403;M;<55-64>;0
203;M;<55-64>;0
612;M;<55-64>;0
2408;M;<55-64>;0
403;M;<55-64>;0
2214;M;<55-64>;1.63259869556476
1419;M;<55-64>;0
1005;M;<55-64>;0
2814;M;<55-64>;2.86199003765374
1805;M;<55-64>;0
3029;M;<55-64>;0
2601;M;<55-64>;0
2001;M;<55-64>;0
1807;M;<55-64>;0
1424;M;<55-64>;0
2804;M;<55-64>;2.99671960064339
3013;M;<55-64>;0
619;M;<55-64>;0
2812;M;<55-64>;1.31101016969796
807;M;<55-64>;0
3031;M;<55-64>;1.70340957745408
1404;M;<55-64>;0
3006;M;<55-64>;0
3015;M;<55-64>;0
222;M;<55-64>;0
1461;M;<55-64>;0
1438;M;<55-64>;0
209;M;<55-64>;0
2606;M;<55-64>;0
3217;M;<55-64>;0
2404;M;<55-64>;3.55744131338842
2807;M;<55-64>;0
1418;M;<55-64>;0
1412;M;<55-64>;0
215;M;<55-64>;0
214;M;<55-64>;0
1861;M;<55-64>;0
1402;M;<55-64>;1.36821891952262
2605;M;<55-64>;1.88891901097783
2208;M;<55-64>;0
2602;M;<55-64>;1.90198084482186
1021;M;<55-64>;0
411;M;<55-64>;0
1009;M;<55-64>;2.61311098385899
661;M;<55-64>;0
2607;M;<55-64>;0
2207;M;<55-64>;0
1606;M;<55-64>;0
2816;M;<55-64>;0
2802;M;<55-64>;0
2479;M;<55-64>;0
2810;M;<55-64>;0
1018;M;<55-64>;0
2213;M;<55-64>;0
1001;M;<55-64>;0
1407;M;<55-64>;0
1604;M;<55-64>;0
1006;M;<55-64>;0
1605;M;<55-64>;0
3022;M;<55-64>;0
2009;M;<55-64>;0
1864;M;<55-64>;0
1408;M;<55-64>;0
1818;M;<55-64>;0
1422;M;<55-64>;0
220;M;<55-64>;0
410;M;<55-64>;0
804;M;<55-64>;0
2415;M;<55-64>;3.45853051994249
3212;M;<55-64>;0
1213;M;<55-64>;3.45036264405342
1863;M;<55-64>;0
2478;M;<55-64>;0
2202;M;<55-64>;3.31597224909501
409;M;<55-64>;0
1262;M;<55-64>;0
3214;M;<55-64>;0
413;M;<55-64>;0
226;M;<55-64>;0
213;M;<55-64>;0
3218;M;<55-64>;0
3030;M;<55-64>;1.84703321473043
805;M;<55-64>;0
402;M;<55-64>;0
3213;M;<55-64>;0
1420;M;<55-64>;0
862;M;<55-64>;3.88075664676453
1016;M;<55-64>;2.3724782494105
208;M;<55-64>;0
2215;M;<55-64>;3.58773331286761
2204;M;<55-64>;2.65999562043441
3211;M;<55-64>;1.96094999953084
1014;M;<55-64>;0
3020;M;<55-64>;0
3203;M;<55-64>;0
414;M;<55-64>;0
3012;M;<55-64>;1.55450502475813
664;M;<55-64>;0
1414;M;<55-64>;0
1821;M;<55-64>;0
1203;M;<55-64>;2.27146017738084
1417;M;<55-64>;0
3005;M;<55-64>;0
606;M;<55-64>;0
2413;M;<55-64>;0
224;M;<55-64>;0
2407;M;<55-64>;0
202;M;<55-64>;0
2005;M;<55-64>;0
2609;M;<55-64>;0
1610;M;<55-64>;1.16377106279276
3206;M;<55-64>;0
3025;M;<55-64>;0
211;M;<55-64>;4.73364941954406
201;M;<55-64>;0
2803;M;<55-64>;0
3202;M;<55-64>;0
1406;M;<55-64>;0
3028;M;<55-64>;1.93369742146599
3009;M;<55-64>;0
1212;M;<55-64>;0
810;M;<55-64>;0
2203;M;<55-64>;0
3061;M;<55-64>;0
3024;M;<55-64>;0
614;M;<55-64>;0
2406;M;<55-64>;0
1427;M;<55-64>;0
3216;M;<55-64>;1.34682446356567
2472;M;<55-64>;6.27397818331582
1413;M;<55-64>;0
802;M;<55-64>;2.83644303521564
3023;M;<55-64>;0
2815;M;<55-64>;0
3017;M;<55-64>;0
3019;M;<55-64>;0
2412;M;<55-64>;0
2808;M;<55-64>;0
219;M;<55-64>;4.80440398452657
3207;M;<55-64>;2.16426759489096
806;M;<55-64>;2.06579843374919
3011;M;<55-64>;0
2061;M;<55-64>;7.54547600324876
3002;M;<55-64>;0
1208;M;<55-64>;0
1432;M;<55-64>;2.14370045275492
205;M;<55-64>;0
3204;M;<55-64>;0
1063;M;<55-64>;1.3788188132512
2263;M;<55-64>;0
1008;M;<55-64>;0
604;M;<55-64>;0
3004;M;<55-64>;0
3208;M;<55-64>;0
1464;M;<55-64>;1.76200263751813
3026;M;<55-64>;0
2470;M;<55-64>;0
1012;M;<55-64>;0
617;M;<55-64>;0
2468;M;<55-64>;0
1405;M;<55-64>;0
2211;M;<55-64>;1.54882809898624
2861;M;<55-64>;0
1661;M;<55-64>;0
1421;M;<55-64>;2.79050548115144
808;M;<55-64>;0
3001;M;<55-64>;0
1020;M;<55-64>;3.29118530435946
3201;M;<55-64>;0
2611;M;<55-64>;0
3014;M;<55-64>;0
1003;M;<55-64>;1.62779170700171
2477;M;<55-64>;2.95420588886773
3003;M;<55-64>;0
1463;M;<55-64>;4.66592485734145
2462;M;<55-64>;0
1017;M;<55-64>;1.85766790765206
1011;M;<55-64>;0
407;M;<55-64>;6.19709660730326
2405;M;<55-64>;0
809;M;<55-64>;0
462;M;<55-64>;0
2209;M;<55-64>;0
1603;M;<55-64>;0
2661;M;<55-64>;4.27023155937931
2206;M;<55-64>;1.56867822169165
2811;M;<55-64>;0
3210;M;<55-64>;0
861;M;<55-64>;3.61586092814135
225;M;<55-64>;0
1428;M;<55-64>;0
2063;M;<55-64>;0
419;M;<55-64>;0
2467;M;<55-64>;0
3063;M;<55-64>;0
2806;M;<55-64>;0
1002;M;<55-64>;0
1004;M;<55-64>;0
2476;M;<55-64>;0
2401;M;<55-64>;0
803;M;<55-64>;0
3215;M;<55-64>;1.55870382444371
2409;M;<55-64>;1.75515395483133
2416;M;<55-64>;0
2465;M;<55-64>;0
2461;M;<55-64>;0
662;M;<55-64>;0
1862;M;<55-64>;0
2463;M;<55-64>;0
1019;M;<55-64>;0
663;M;<55-64>;0
2471;M;<55-64>;0
463;M;<55-64>;0
3261;M;<55-64>;0
2610;M;<55-64>;1.57082759289661
1062;M;<55-64>;0
401;M;<55-64>;0
262;M;<55-64>;4.38754451761226
1263;M;<55-64>;0
2469;M;<55-64>;6.4623693310326
2466;M;<55-64>;0
1261;M;<55-64>;20.734554871993
2473;M;<55-64>;4.27375841956491
2262;M;<55-64>;7.29148497501385
461;M;<55-64>;12.876473490919
264;M;<55-64>;24.9161859598432
2862;M;<55-64>;4.58868884409523
261;M;<55-64>;0
3262;M;<55-64>;0
2261;M;<55-64>;8.60309598732438
207;M;<55-64>;0
2474;M;<55-64>;0
464;M;<55-64>;3.97463921555733
1465;M;<55-64>;36.9655404623383
3064;M;<55-64>;14.3217402658452
1462;M;<55-64>;3.40053734089826
221;M;<55-64>;6.21590876642569
3062;M;<55-64>;0
3263;M;<55-64>;0
2464;M;<55-64>;5.64027895646478
1061;M;<55-64>;16.0098677405151
2475;M;<55-64>;5.63918012862137
2264;M;<55-64>;0
1806;M;<65-74>;0
2012;M;<65-74>;0
1415;M;<65-74>;0
1207;M;<65-74>;1.22973244242827
2007;M;<65-74>;0
1815;M;<65-74>;0
412;M;<65-74>;0
1816;M;<65-74>;1.27108219499976
1210;M;<65-74>;0
2006;M;<65-74>;0
1819;M;<65-74>;0
2604;M;<65-74>;0
1204;M;<65-74>;0
618;M;<65-74>;0
1216;M;<65-74>;0
1812;M;<65-74>;0.749891116928991
605;M;<65-74>;0
1813;M;<65-74>;1.66584455190952
1409;M;<65-74>;0
1211;M;<65-74>;0
2608;M;<65-74>;0
1202;M;<65-74>;0.987306552787981
217;M;<65-74>;0
1214;M;<65-74>;0
1425;M;<65-74>;1.36811913113926
2013;M;<65-74>;1.00714961546339
2417;M;<65-74>;0
1401;M;<65-74>;0
608;M;<65-74>;0
1426;M;<65-74>;0
1820;M;<65-74>;0.651788265292088
609;M;<65-74>;1.07765858165181
1803;M;<65-74>;1.10491032809156
611;M;<65-74>;0
1205;M;<65-74>;1.03020647450518
218;M;<65-74>;0
406;M;<65-74>;0
1811;M;<65-74>;0
1817;M;<65-74>;1.66851135415791
1209;M;<65-74>;0
1804;M;<65-74>;0.975343398444281
416;M;<65-74>;0
602;M;<65-74>;0
801;M;<65-74>;0
616;M;<65-74>;0
1416;M;<65-74>;0.872526577043156
3007;M;<65-74>;0
1217;M;<65-74>;0.980322884721554
2014;M;<65-74>;1.6223892005412
1403;M;<65-74>;0.979144084050646
1218;M;<65-74>;3.4167439130806
2205;M;<65-74>;0
1007;M;<65-74>;0.8619122060106
2201;M;<65-74>;0
408;M;<65-74>;0
2216;M;<65-74>;0
1808;M;<65-74>;0.985977131671251
3016;M;<65-74>;0
2805;M;<65-74>;0.92921124649635
2008;M;<65-74>;0
615;M;<65-74>;0.968687006305298
2002;M;<65-74>;0
1801;M;<65-74>;0
601;M;<65-74>;4.21064929153028
2603;M;<65-74>;0
812;M;<65-74>;0
2414;M;<65-74>;0
2613;M;<65-74>;0
204;M;<65-74>;1.41915007197157
1436;M;<65-74>;0
1810;M;<65-74>;0
1609;M;<65-74>;0
1608;M;<65-74>;0
2011;M;<65-74>;0
1802;M;<65-74>;0
1435;M;<65-74>;0
1201;M;<65-74>;0
603;M;<65-74>;0
415;M;<65-74>;0
1423;M;<65-74>;0
1437;M;<65-74>;0
2210;M;<65-74>;0
3209;M;<65-74>;0
2402;M;<65-74>;0
2819;M;<65-74>;0
3018;M;<65-74>;0
405;M;<65-74>;0
2818;M;<65-74>;0
223;M;<65-74>;0
2612;M;<65-74>;0
1809;M;<65-74>;0
2801;M;<65-74>;0
1015;M;<65-74>;0
1219;M;<65-74>;1.36999629582612
2010;M;<65-74>;0
1010;M;<65-74>;0
2813;M;<65-74>;0.806185574824017
1429;M;<65-74>;0
613;M;<65-74>;0
1410;M;<65-74>;0
2004;M;<65-74>;0
2410;M;<65-74>;0
3205;M;<65-74>;0
1434;M;<65-74>;0
1411;M;<65-74>;0
620;M;<65-74>;0
212;M;<65-74>;0
1433;M;<65-74>;0
2062;M;<65-74>;2.04351304096696
1602;M;<65-74>;0
1814;M;<65-74>;1.3291510493917
2411;M;<65-74>;0
1206;M;<65-74>;0
3021;M;<65-74>;3.72479034577814
2817;M;<65-74>;0
1611;M;<65-74>;0
418;M;<65-74>;0
210;M;<65-74>;1.74485449083544
206;M;<65-74>;0
2003;M;<65-74>;1.05191059860451
1607;M;<65-74>;0
3027;M;<65-74>;0
1215;M;<65-74>;0.873389615692951
610;M;<65-74>;0
2212;M;<65-74>;0
1601;M;<65-74>;0
1013;M;<65-74>;0
811;M;<65-74>;0
3008;M;<65-74>;0
607;M;<65-74>;0
2809;M;<65-74>;0
404;M;<65-74>;0
216;M;<65-74>;0.976972705558792
3010;M;<65-74>;0
417;M;<65-74>;0
1430;M;<65-74>;0
2403;M;<65-74>;0
203;M;<65-74>;0
612;M;<65-74>;0.732680067117822
2408;M;<65-74>;0
403;M;<65-74>;0
2214;M;<65-74>;1.06128977765447
1419;M;<65-74>;0
1005;M;<65-74>;1.07210386681868
2814;M;<65-74>;0
1805;M;<65-74>;0
3029;M;<65-74>;0
2601;M;<65-74>;0.921532291417457
2001;M;<65-74>;1.3623259932595
1807;M;<65-74>;0
1424;M;<65-74>;0
2804;M;<65-74>;0
3013;M;<65-74>;0
619;M;<65-74>;0
2812;M;<65-74>;0
807;M;<65-74>;0
3031;M;<65-74>;0
1404;M;<65-74>;0
3006;M;<65-74>;0
3015;M;<65-74>;0
222;M;<65-74>;0
1461;M;<65-74>;0
1438;M;<65-74>;0
209;M;<65-74>;0
2606;M;<65-74>;0
3217;M;<65-74>;0
2404;M;<65-74>;1.27493988117004
2807;M;<65-74>;0
1418;M;<65-74>;0
1412;M;<65-74>;0
215;M;<65-74>;0
214;M;<65-74>;0
1861;M;<65-74>;0
1402;M;<65-74>;2.25152421651587
2605;M;<65-74>;0
2208;M;<65-74>;0
2602;M;<65-74>;1.34044558270967
1021;M;<65-74>;0
411;M;<65-74>;0
1009;M;<65-74>;0
661;M;<65-74>;0
2607;M;<65-74>;1.47499749755703
2207;M;<65-74>;0
1606;M;<65-74>;0
2816;M;<65-74>;0
2802;M;<65-74>;0
2479;M;<65-74>;0
2810;M;<65-74>;0
1018;M;<65-74>;0
2213;M;<65-74>;0
1001;M;<65-74>;0
1407;M;<65-74>;0
1604;M;<65-74>;1.84170667618744
1006;M;<65-74>;0
1605;M;<65-74>;0.703133862436984
3022;M;<65-74>;0
2009;M;<65-74>;0
1864;M;<65-74>;0
1408;M;<65-74>;0.934657901323752
1818;M;<65-74>;0
1422;M;<65-74>;0
220;M;<65-74>;0
410;M;<65-74>;0
804;M;<65-74>;0
2415;M;<65-74>;2.16584153302609
3212;M;<65-74>;0
1213;M;<65-74>;4.96384903596386
1863;M;<65-74>;2.01872652280663
2478;M;<65-74>;0
2202;M;<65-74>;0.967364975338941
409;M;<65-74>;0
1262;M;<65-74>;0
3214;M;<65-74>;1.71910027442087
413;M;<65-74>;0
226;M;<65-74>;0
213;M;<65-74>;1.39955786710597
3218;M;<65-74>;0
3030;M;<65-74>;0
805;M;<65-74>;0
402;M;<65-74>;0
3213;M;<65-74>;0
1420;M;<65-74>;0
862;M;<65-74>;1.17584860693673
1016;M;<65-74>;1.14294110721097
208;M;<65-74>;0
2215;M;<65-74>;2.21983581760757
2204;M;<65-74>;2.46181893215284
3211;M;<65-74>;0
1014;M;<65-74>;0
3020;M;<65-74>;0
3203;M;<65-74>;0
414;M;<65-74>;1.55148373090546
3012;M;<65-74>;0
664;M;<65-74>;0
1414;M;<65-74>;0
1821;M;<65-74>;0
1203;M;<65-74>;1.38127051869981
1417;M;<65-74>;0
3005;M;<65-74>;0
606;M;<65-74>;0
2413;M;<65-74>;0
224;M;<65-74>;0
2407;M;<65-74>;0.971501369006691
202;M;<65-74>;0
2005;M;<65-74>;0
2609;M;<65-74>;0
1610;M;<65-74>;0
3206;M;<65-74>;0.946199399153862
3025;M;<65-74>;0.77321485727432
211;M;<65-74>;0
201;M;<65-74>;0
2803;M;<65-74>;0
3202;M;<65-74>;0
1406;M;<65-74>;0
3028;M;<65-74>;0
3009;M;<65-74>;0
1212;M;<65-74>;0
810;M;<65-74>;0
2203;M;<65-74>;0
3061;M;<65-74>;0
3024;M;<65-74>;0.875453758854093
614;M;<65-74>;1.04860374721568
2406;M;<65-74>;2.19532339699595
1427;M;<65-74>;0
3216;M;<65-74>;1.1344420020244
2472;M;<65-74>;0
1413;M;<65-74>;0
802;M;<65-74>;0
3023;M;<65-74>;0
2815;M;<65-74>;0
3017;M;<65-74>;0
3019;M;<65-74>;0
2412;M;<65-74>;0
2808;M;<65-74>;1.2439814646246
219;M;<65-74>;0
3207;M;<65-74>;0
806;M;<65-74>;0
3011;M;<65-74>;0
2061;M;<65-74>;0
3002;M;<65-74>;0
1208;M;<65-74>;0.635737608878145
1432;M;<65-74>;1.34345411325846
205;M;<65-74>;0
3204;M;<65-74>;0
1063;M;<65-74>;0
2263;M;<65-74>;1.93994969028587
1008;M;<65-74>;0
604;M;<65-74>;0
3004;M;<65-74>;0.818127188355167
3208;M;<65-74>;0
1464;M;<65-74>;1.20321849187146
3026;M;<65-74>;0
2470;M;<65-74>;0
1012;M;<65-74>;1.44080549299309
617;M;<65-74>;0
2468;M;<65-74>;0
1405;M;<65-74>;0
2211;M;<65-74>;0
2861;M;<65-74>;0
1661;M;<65-74>;0
1421;M;<65-74>;1.40244530932028
808;M;<65-74>;0
3001;M;<65-74>;0
1020;M;<65-74>;1.6120047505261
3201;M;<65-74>;0
2611;M;<65-74>;0.843586141412754
3014;M;<65-74>;0
1003;M;<65-74>;0
2477;M;<65-74>;0
3003;M;<65-74>;0
1463;M;<65-74>;0
2462;M;<65-74>;2.34188549176511
1017;M;<65-74>;0.769997059386955
1011;M;<65-74>;0
407;M;<65-74>;0
2405;M;<65-74>;0
809;M;<65-74>;0
462;M;<65-74>;0
2209;M;<65-74>;3.34264398761244
1603;M;<65-74>;0
2661;M;<65-74>;0
2206;M;<65-74>;2.45064746811491
2811;M;<65-74>;0
3210;M;<65-74>;0
861;M;<65-74>;0
225;M;<65-74>;0
1428;M;<65-74>;0
2063;M;<65-74>;2.21838004902975
419;M;<65-74>;0
2467;M;<65-74>;0.69089296607803
3063;M;<65-74>;0
2806;M;<65-74>;0.974175789991315
1002;M;<65-74>;0
1004;M;<65-74>;0
2476;M;<65-74>;0
2401;M;<65-74>;1.43032050229404
803;M;<65-74>;1.09301219984898
3215;M;<65-74>;0
2409;M;<65-74>;0
2416;M;<65-74>;1.20099256418008
2465;M;<65-74>;2.17828721761169
2461;M;<65-74>;1.43170152161558
662;M;<65-74>;1.40492921842411
1862;M;<65-74>;1.4979683123757
2463;M;<65-74>;0
1019;M;<65-74>;0
663;M;<65-74>;0
2471;M;<65-74>;0.989030815848535
463;M;<65-74>;11.3220337739315
3261;M;<65-74>;0
2610;M;<65-74>;0.703281727026801
1062;M;<65-74>;0
