ICD10;GENDER;AGE_GROUP;TERYT4;region;subregion;year;Stage1;Stage2;Stage3;Stage4;new
C50_D05;K;<45-54>;415;4;15;2012;0;0;0;1;1
C50_D05;K;<45-54>;415;4;15;2012;0;0;1;0;1
C50_D05;K;<45-54>;415;4;15;2012;0,2;1,35;0,45;0;2
C50_D05;K;<45-54>;415;4;15;2012;0;0;0;1;1
C50_D05;K;<45-54>;415;4;15;2012;0;1;0;0;1
C50_D05;K;<45-54>;415;4;15;2012;0;0;1;0;1
C50_D05;K;<55-64>;415;4;15;2010;0;3;0;0;3
C50_D05;K;<55-64>;415;4;15;2010;0;1;0;0,5;2
C50_D05;K;<55-64>;415;4;15;2010;0,85;0,1;0,05;0;1
C50_D05;K;<55-64>;415;4;15;2010;0,2;1,35;0,45;0;2
C50_D05;K;<55-64>;415;4;15;2010;0,2;1,35;0,45;0;2
C50_D05;K;<55-64>;415;4;15;2011;0,2;2,5;1,3;1;5
C50_D05;K;<55-64>;415;4;15;2011;0;1;0;0;1
C50_D05;K;<55-64>;415;4;15;2011;0,2;1,35;0,45;0;2
C50_D05;K;<55-64>;415;4;15;2011;0;0;1;0;1
C50_D05;K;<55-64>;415;4;15;2011;0;0;1;0;1
C50_D05;K;<55-64>;415;4;15;2012;0,4;0,75;2,85;0;4
C50_D05;K;<55-64>;415;4;15;2012;0;0;1;0,5;2
C50_D05;K;<55-64>;415;4;15;2012;0;0;0;1;1
C50_D05;K;<55-64>;415;4;15;2012;0;1;0;0;1
C50_D05;K;<55-64>;415;4;15;2012;0;0;0;1;1
C50_D05;K;<65-74>;415;4;15;2010;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2010;0;2;0;0;2
C50_D05;K;<65-74>;415;4;15;2010;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2010;0;0;0;0,5;0
C50_D05;K;<65-74>;415;4;15;2010;0;0;0;1;1
C50_D05;K;<65-74>;415;4;15;2010;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2011;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2011;0;0;1;1;2
C50_D05;K;<65-74>;415;4;15;2011;0;0;1;0;1
C50_D05;K;<65-74>;415;4;15;2011;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2011;0;0;1;0;1
C50_D05;K;<65-74>;415;4;15;2011;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2012;0;2;0;0;2
C50_D05;K;<65-74>;415;4;15;2012;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2012;0;1;0;0;1
C50_D05;K;<65-74>;415;4;15;2012;1;0;0;0;1
C50_D05;K;<75-84>;415;4;15;2010;0;0;1;0;1
C50_D05;K;<75-84>;415;4;15;2010;0;0;0;1;1
C50_D05;K;<75-84>;415;4;15;2010;0;0;1;0;1
C50_D05;K;<75-84>;415;4;15;2011;0;0;1;0;1
C50_D05;K;<75-84>;415;4;15;2011;0;0;2;1;3
C50_D05;K;<75-84>;415;4;15;2011;0;1;0;0;1
C50_D05;K;<75-84>;415;4;15;2012;0;0;1;0;1
C50_D05;K;<75-84>;415;4;15;2012;0;1;0;0;1
C50_D05;K;<75-84>;415;4;15;2012;0;0;1;0;1
C50_D05;K;85+;415;4;15;2010;0,85;0,1;0,05;0;1
C50_D05;K;85+;415;4;15;2011;0;0;0;1;1
C50_D05;K;85+;415;4;15;2011;0,5;0,3;0,2;0;1
C50_D05;K;85+;415;4;15;2011;0;0;0;0,5;0
C50_D05;K;85+;415;4;15;2012;0;0;0;0,5;0
C50_D05;M;<55-64>;415;4;15;2012;0;1;0;0;1
C50_D05;M;<65-74>;415;4;15;2011;0;0;0;1;1
C50_D05;K;<0-44>;416;4;16;2010;0;1;0;0;1
C50_D05;K;<0-44>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<0-44>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<0-44>;416;4;16;2011;0;0;2;0;2
C50_D05;K;<0-44>;416;4;16;2012;0;1;1;0;2
C50_D05;K;<0-44>;416;4;16;2012;0;0;0;1;1
C50_D05;K;<0-44>;416;4;16;2012;0;2;0;0;2
C50_D05;K;<0-44>;416;4;16;2012;0;0;0;1;1
C50_D05;K;<45-54>;416;4;16;2010;0,5;1,3;0,2;0;2
C50_D05;K;<45-54>;416;4;16;2010;0;1;0;0;1
C50_D05;K;<45-54>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<45-54>;416;4;16;2011;1;0;0;0;1
C50_D05;K;<45-54>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<45-54>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<45-54>;416;4;16;2012;0,2;1,35;0,45;0;2
C50_D05;K;<45-54>;416;4;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;416;4;16;2010;0;1;3;0;4
C50_D05;K;<55-64>;416;4;16;2010;0;1;0;0;1
C50_D05;K;<55-64>;416;4;16;2010;0;1;0;0;1
C50_D05;K;<55-64>;416;4;16;2011;0;1;1;0;2
C50_D05;K;<55-64>;416;4;16;2012;0;1;0;0;1
C50_D05;K;<55-64>;416;4;16;2012;0;1;0;0;1
C50_D05;K;<65-74>;416;4;16;2010;0;1;0;0;1
C50_D05;K;<65-74>;416;4;16;2010;0,2;2,35;0,45;0;3
C50_D05;K;<65-74>;416;4;16;2011;0;0;1;0;1
C50_D05;K;<65-74>;416;4;16;2011;0;0;0;1;1
C50_D05;K;<65-74>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<65-74>;416;4;16;2012;0;0;0;1;1
C50_D05;K;<65-74>;416;4;16;2012;0;1;1;0;2
C50_D05;K;<75-84>;416;4;16;2010;0;1;1;0;2
C50_D05;K;<75-84>;416;4;16;2011;0;1;0;0;1
C50_D05;K;<75-84>;416;4;16;2011;0;0;1;0;1
C50_D05;K;<75-84>;416;4;16;2012;0;1;0;0;1
C50_D05;K;<0-44>;417;4;17;2010;0,5;1,3;0,2;0;2
C50_D05;K;<45-54>;417;4;17;2010;0;1;0;0;1
C50_D05;K;<45-54>;417;4;17;2010;0;1;0;0;1
C50_D05;K;<45-54>;417;4;17;2011;0,2;0,4;0,4;0;1
C50_D05;K;<45-54>;417;4;17;2012;0,2;0,35;1,45;0;2
C50_D05;K;<55-64>;417;4;17;2010;0;0;2;0;2
C50_D05;K;<55-64>;417;4;17;2010;0;1;1;0;2
C50_D05;K;<55-64>;417;4;17;2011;0;0;1;1;2
C50_D05;K;<55-64>;417;4;17;2011;0,3;1,45;0,25;0;2
C50_D05;K;<55-64>;417;4;17;2011;0,2;0,5;0,3;0;1
C50_D05;K;<55-64>;417;4;17;2011;0,3;0,45;0,25;0;1
C50_D05;K;<55-64>;417;4;17;2012;0;1;1;0;2
C50_D05;K;<55-64>;417;4;17;2012;0,2;4,4;1,4;1;7
C50_D05;K;<55-64>;417;4;17;2012;0;0;1;0;1
C50_D05;K;<65-74>;417;4;17;2010;0;0;1;0;1
C50_D05;K;<65-74>;417;4;17;2011;0;4;1;0;5
C50_D05;K;<65-74>;417;4;17;2011;0;1;0;0;1
C50_D05;K;<65-74>;417;4;17;2012;0;1;0;0;1
C50_D05;K;<65-74>;417;4;17;2012;0;1;0;0;1
C50_D05;K;<75-84>;417;4;17;2010;0;0;0;0,5;0
C50_D05;K;<75-84>;417;4;17;2010;0;0;1;0;1
C50_D05;K;<75-84>;417;4;17;2011;0;0;1;0;1
C50_D05;K;<75-84>;417;4;17;2011;0,7;0,65;0,65;0;2
C50_D05;K;<75-84>;417;4;17;2012;0;0;1;0;1
C50_D05;K;85+;417;4;17;2010;0,85;0,1;0,05;0;1
C50_D05;M;<55-64>;417;4;17;2010;0;0;1;0;1
C50_D05;M;<65-74>;417;4;17;2011;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<0-44>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<0-44>;418;4;18;2011;0;1;1;0;2
C50_D05;K;<0-44>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<0-44>;418;4;18;2011;1;0;0;0;1
C50_D05;K;<0-44>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<0-44>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<0-44>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;0;2;0;2
C50_D05;K;<45-54>;418;4;18;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2011;0;0;0;1;1
C50_D05;K;<45-54>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2011;0,5;0,3;0,2;0;1
C50_D05;K;<45-54>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<45-54>;418;4;18;2012;0;4;0;0;4
C50_D05;K;<45-54>;418;4;18;2012;0;0;2;0;2
C50_D05;K;<45-54>;418;4;18;2012;0;1;1;2;4
C50_D05;K;<45-54>;418;4;18;2012;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2012;0;0;1;0;1
C50_D05;K;<45-54>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<55-64>;418;4;18;2010;1;0;1;0;2
C50_D05;K;<55-64>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;1;1;0;2
C50_D05;K;<55-64>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<55-64>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2011;0;2;0;1;3
C50_D05;K;<55-64>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2011;1,8;2,4;0,8;0;5
C50_D05;K;<55-64>;418;4;18;2011;0,5;0,3;0,2;0;1
C50_D05;K;<55-64>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<55-64>;418;4;18;2012;1;0;0;0;1
C50_D05;K;<55-64>;418;4;18;2012;0;0;1;0;1
C50_D05;K;<55-64>;418;4;18;2012;0;1;1;0;2
C50_D05;K;<55-64>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2012;0;0;1;0;1
C50_D05;K;<55-64>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<55-64>;418;4;18;2012;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2010;0,2;0,35;0,45;0;1
C50_D05;K;<65-74>;418;4;18;2010;0;0;0;1;1
C50_D05;K;<65-74>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<65-74>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2010;0,85;0,1;0,05;0;1
C50_D05;K;<65-74>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<65-74>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<65-74>;418;4;18;2011;0;1;0;0;1
C50_D05;K;<65-74>;418;4;18;2011;0;0;0;1;1
C50_D05;K;<65-74>;418;4;18;2011;1;0;0;0;1
C50_D05;K;<65-74>;418;4;18;2012;0;0;0;1;1
C50_D05;K;<65-74>;418;4;18;2012;0;0;2;0;2
C50_D05;K;<65-74>;418;4;18;2012;1;0;0;0;1
C50_D05;K;<65-74>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<65-74>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<65-74>;418;4;18;2012;1;0;0;1;2
C50_D05;K;<75-84>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<75-84>;418;4;18;2010;0;1;0;0;1
C50_D05;K;<75-84>;418;4;18;2010;0;0;0;1;1
C50_D05;K;<75-84>;418;4;18;2010;0;0;1;0;1
C50_D05;K;<75-84>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<75-84>;418;4;18;2011;0,85;0,1;0,05;0;1
C50_D05;K;<75-84>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<75-84>;418;4;18;2011;0;0;0;1;1
C50_D05;K;<75-84>;418;4;18;2011;0;0;1;0;1
C50_D05;K;<75-84>;418;4;18;2012;0;1;0;0;1
C50_D05;K;<75-84>;418;4;18;2012;0;0;1;0;1
C50_D05;K;85+;418;4;18;2010;0;0;1;0;1
C50_D05;M;<75-84>;418;4;18;2011;0;0;0;1;1
C50_D05;K;<0-44>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<0-44>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<0-44>;419;4;19;2011;0;0;1;0;1
C50_D05;K;<0-44>;419;4;19;2011;0;0;1;0;1
C50_D05;K;<0-44>;419;4;19;2011;0;0;0;1;1
C50_D05;K;<0-44>;419;4;19;2011;1;0;0;0;1
C50_D05;K;<0-44>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<0-44>;419;4;19;2012;0;0;1;0;1
C50_D05;K;<0-44>;419;4;19;2012;0;2;1;0;3
C50_D05;K;<0-44>;419;4;19;2012;0;0;1;0;1
C50_D05;K;<0-44>;419;4;19;2012;0,2;1,4;0,4;0;2
C50_D05;K;<0-44>;419;4;19;2012;0;0;0;1;1
C50_D05;K;<45-54>;419;4;19;2010;1;0;0;0;1
C50_D05;K;<45-54>;419;4;19;2010;0;0;3;0;3
C50_D05;K;<45-54>;419;4;19;2010;0;0;1;0;1
C50_D05;K;<45-54>;419;4;19;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2010;0;0;1;0;1
C50_D05;K;<45-54>;419;4;19;2011;0,2;1,5;2,3;0;4
C50_D05;K;<45-54>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2012;0;1;1;0;2
C50_D05;K;<45-54>;419;4;19;2012;0;3;1;0;4
C50_D05;K;<45-54>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2012;0;2;0;0;2
C50_D05;K;<45-54>;419;4;19;2012;0;0;1;1;2
C50_D05;K;<45-54>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<45-54>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2010;0;0;1;0;1
C50_D05;K;<55-64>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2010;0,3;0,45;0,25;0;1
C50_D05;K;<55-64>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2010;0;0;1;0;1
C50_D05;K;<55-64>;419;4;19;2011;0,2;1,4;2,4;1;5
C50_D05;K;<55-64>;419;4;19;2011;0;1;0;1;2
C50_D05;K;<55-64>;419;4;19;2011;0,2;2,35;0,45;0;3
C50_D05;K;<55-64>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2011;0;1;1;0;2
C50_D05;K;<55-64>;419;4;19;2011;0;1;0;1;2
C50_D05;K;<55-64>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2012;0,2;3,5;3,3;1;8
C50_D05;K;<55-64>;419;4;19;2012;0;2;2;1;5
C50_D05;K;<55-64>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<55-64>;419;4;19;2012;0;1;1;0;2
C50_D05;K;<65-74>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2010;0;0;2;0;2
C50_D05;K;<65-74>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2010;0;0;0;1;1
C50_D05;K;<65-74>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2010;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;3;0;0;3
C50_D05;K;<65-74>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;0;0;1;1
C50_D05;K;<65-74>;419;4;19;2011;0,2;0,35;0,45;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;0;1;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2011;0;2;1;0;3
C50_D05;K;<65-74>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<65-74>;419;4;19;2012;0;0;0;1;1
C50_D05;K;<65-74>;419;4;19;2012;0;2;0;0;2
C50_D05;K;<65-74>;419;4;19;2012;0;1;0;0;1
C50_D05;K;<75-84>;419;4;19;2010;0;0;0;1;1
C50_D05;K;<75-84>;419;4;19;2010;0;0;0;1;1
C50_D05;K;<75-84>;419;4;19;2011;0;0;0;1;1
C50_D05;K;<75-84>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<75-84>;419;4;19;2011;0;0;1;0;1
C50_D05;K;<75-84>;419;4;19;2011;0;0;1;0;1
C50_D05;K;<75-84>;419;4;19;2011;0;1;0;0;1
C50_D05;K;<75-84>;419;4;19;2012;0;0;1;1;2
C50_D05;K;<75-84>;419;4;19;2012;0;0;0;1;1
C50_D05;K;85+;419;4;19;2010;0;1;0;0;1
C50_D05;K;85+;419;4;19;2011;0;0;0;1;1
C50_D05;K;85+;419;4;19;2012;0;0;0;1;1
C50_D05;K;<0-44>;461;4;61;2010;0;15;9;3;27
C50_D05;K;<0-44>;461;4;61;2011;3;8;9;2;22
C50_D05;K;<0-44>;461;4;61;2011;0,2;0,35;0,45;0;1
C50_D05;K;<0-44>;461;4;61;2012;0;10;5;0;15
C50_D05;K;<45-54>;461;4;61;2010;3,35;24,95;13,7;4;46
C50_D05;K;<45-54>;461;4;61;2011;2,4;25;13,6;3;44
C50_D05;K;<45-54>;461;4;61;2011;0,2;0,35;0,45;1;2
C50_D05;K;<45-54>;461;4;61;2012;5,9;24,95;13,15;2;46
C50_D05;K;<45-54>;461;4;61;2012;0;1;0;0;1
C50_D05;K;<55-64>;461;4;61;2010;4,85;41,3;16,85;5;68
C50_D05;K;<55-64>;461;4;61;2011;4,65;48,15;23,2;12;88
C50_D05;K;<55-64>;461;4;61;2012;5,5;47,8;18,7;7;79
C50_D05;K;<65-74>;461;4;61;2010;2,7;20,8;10,5;5,5;40
C50_D05;K;<65-74>;461;4;61;2011;1,9;34,75;19,35;4;60
C50_D05;K;<65-74>;461;4;61;2012;3,25;28,8;16,95;4;53
C50_D05;K;<75-84>;461;4;61;2010;0,5;20,95;3,55;10;35
C50_D05;K;<75-84>;461;4;61;2011;0;17;12;3;32
C50_D05;K;<75-84>;461;4;61;2012;0,85;18,1;9,05;6;34
C50_D05;K;85+;461;4;61;2010;0;1;3;2,5;6
C50_D05;K;85+;461;4;61;2011;0;4;2;1,5;8
C50_D05;K;85+;461;4;61;2012;0;1;2;1;4
C50_D05;M;<45-54>;461;4;61;2010;0,2;0,35;0,45;0;1
C50_D05;M;<55-64>;461;4;61;2012;0;1;0;0;1
C50_D05;M;<65-74>;461;4;61;2010;0;0;1;0;1
C50_D05;M;<75-84>;461;4;61;2011;0;1;1;0;2
C50_D05;K;<0-44>;462;4;62;2010;0;0;3;0;3
C50_D05;K;<0-44>;462;4;62;2011;0,85;2,1;0,05;0;3
C50_D05;K;<0-44>;462;4;62;2012;1;1;2;0;4
C50_D05;K;<45-54>;462;4;62;2010;0,2;3,35;5,45;0;9
C50_D05;K;<45-54>;462;4;62;2011;0,2;8,5;1,3;2;12
C50_D05;K;<45-54>;462;4;62;2012;0,4;6,9;3,7;0;11
C50_D05;K;<55-64>;462;4;62;2010;1,4;3,7;7,9;1;14
C50_D05;K;<55-64>;462;4;62;2011;2,2;10,6;7,2;3;23
C50_D05;K;<55-64>;462;4;62;2012;1,6;8,4;5;5;20
C50_D05;K;<65-74>;462;4;62;2010;1;4;0;4,5;10
C50_D05;K;<65-74>;462;4;62;2011;0,2;7,5;3,3;4;15
C50_D05;K;<65-74>;462;4;62;2012;1,6;5,5;2,9;2;12
C50_D05;K;<75-84>;462;4;62;2010;0;4;1;0;5
C50_D05;K;<75-84>;462;4;62;2011;0,2;2,35;2,45;1;6
C50_D05;K;<75-84>;462;4;62;2012;0,4;4,85;6,75;1;13
C50_D05;K;85+;462;4;62;2011;0;0;0;2,5;2
C50_D05;K;85+;462;4;62;2012;0;0;0;1;1
C50_D05;M;<65-74>;462;4;62;2010;0;1;0;0;1
C50_D05;K;<0-44>;463;4;63;2010;0;1;3;1;5
C50_D05;K;<0-44>;463;4;63;2011;0;3;5;0;8
C50_D05;K;<0-44>;463;4;63;2012;0,7;6,2;3,1;1;11
C50_D05;K;<45-54>;463;4;63;2010;0,2;18,4;9,4;3;31
C50_D05;K;<45-54>;463;4;63;2011;3,05;14,65;10,3;1,5;30
C50_D05;K;<45-54>;463;4;63;2012;3,2;13,3;8,5;1;26
C50_D05;K;<55-64>;463;4;63;2010;4;29,2;9,3;7,5;50
C50_D05;K;<55-64>;463;4;63;2011;5,45;29,3;13,25;5,5;54
C50_D05;K;<55-64>;463;4;63;2012;5,25;22,7;14,05;4;46
C50_D05;K;<65-74>;463;4;63;2010;0,4;4,7;4,9;1;11
C50_D05;K;<65-74>;463;4;63;2011;5,25;17,45;10,3;2;35
C50_D05;K;<65-74>;463;4;63;2012;1;12,65;7,35;3,5;24
C50_D05;K;<75-84>;463;4;63;2010;2,55;3,3;1,15;1,5;8
C50_D05;K;<75-84>;463;4;63;2011;4;5,5;7,5;4;21
C50_D05;K;<75-84>;463;4;63;2012;2,95;5,2;4,85;1;14
C50_D05;K;85+;463;4;63;2010;0;0;0;0,5;0
C50_D05;K;85+;463;4;63;2011;0;0;2;1;3
C50_D05;M;<0-44>;463;4;63;2012;0;0;0;1;1
C50_D05;M;<55-64>;463;4;63;2010;0;0;0;1;1
C50_D05;M;<55-64>;463;4;63;2011;0;0;0;2;2
C50_D05;M;<65-74>;463;4;63;2011;0;0;0;1;1
C50_D05;M;<65-74>;463;4;63;2012;0,5;0,3;0,2;1;2
C50_D05;M;<75-84>;463;4;63;2011;0;0;0;1,5;2
C50_D05;K;<0-44>;464;4;64;2010;1;1;4;0;6
C50_D05;K;<0-44>;464;4;64;2011;0;5;1;0;6
C50_D05;K;<0-44>;464;4;64;2012;0,5;5,8;0,7;0;7
C50_D05;K;<45-54>;464;4;64;2010;1,85;5,1;7,05;2;16
C50_D05;K;<45-54>;464;4;64;2011;3;6;3;4;16
C50_D05;K;<45-54>;464;4;64;2012;0;8;3;3,5;14
C50_D05;K;<55-64>;464;4;64;2010;2;9;8;0;19
C50_D05;K;<55-64>;464;4;64;2011;5,2;17,5;6,3;4;33
C50_D05;K;<55-64>;464;4;64;2012;3,1;16,9;9;4;33
C50_D05;K;<65-74>;464;4;64;2010;1;10;3;4,5;18
C50_D05;K;<65-74>;464;4;64;2011;1,05;10,6;2,35;2;16
C50_D05;K;<65-74>;464;4;64;2012;0,85;8,1;1,05;3;13
C50_D05;K;<75-84>;464;4;64;2010;0;3;2;2;7
C50_D05;K;<75-84>;464;4;64;2011;2,85;4,7;3,45;3;14
C50_D05;K;<75-84>;464;4;64;2012;0,2;3,35;2,45;1;7
C50_D05;K;85+;464;4;64;2010;0;1;0;2;3
C50_D05;K;85+;464;4;64;2011;0;1;0;1,5;2
C50_D05;K;85+;464;4;64;2012;0;0;0;1;1
C50_D05;M;<55-64>;464;4;64;2010;0;1;0;0;1
C50_D05;M;<55-64>;464;4;64;2012;0;0;0;1;1
C50_D05;M;<65-74>;464;4;64;2012;0;0;0;1;1
C50_D05;K;<0-44>;601;6;1;2010;1,05;1,5;0,45;0;3
C50_D05;K;<0-44>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<0-44>;601;6;1;2011;0;1;1;0;2
C50_D05;K;<0-44>;601;6;1;2011;0;1;1;0;2
C50_D05;K;<0-44>;601;6;1;2012;0,85;0,1;0,05;0;1
C50_D05;K;<0-44>;601;6;1;2012;0;1;0;0;1
C50_D05;K;<0-44>;601;6;1;2012;0,3;0,45;0,25;0;1
C50_D05;K;<0-44>;601;6;1;2012;0,2;0,4;0,4;0;1
C50_D05;K;<0-44>;601;6;1;2012;0,2;0,4;0,4;0;1
C50_D05;K;<45-54>;601;6;1;2010;0;2;1;0;3
C50_D05;K;<45-54>;601;6;1;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<45-54>;601;6;1;2010;0;0;1;0;1
C50_D05;K;<45-54>;601;6;1;2010;1;0;0;0;1
C50_D05;K;<45-54>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<45-54>;601;6;1;2010;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;601;6;1;2011;0;0;1;0;1
C50_D05;K;<45-54>;601;6;1;2011;0;0;1;0;1
C50_D05;K;<45-54>;601;6;1;2011;0;0;1;0;1
C50_D05;K;<45-54>;601;6;1;2011;0,85;0,1;2,05;0;3
C50_D05;K;<45-54>;601;6;1;2011;0;0;0;1;1
C50_D05;K;<45-54>;601;6;1;2012;0,2;3,35;0,45;0;4
C50_D05;K;<45-54>;601;6;1;2012;0,85;1,1;0,05;0;2
C50_D05;K;<45-54>;601;6;1;2012;0,85;0,1;0,05;0;1
C50_D05;K;<45-54>;601;6;1;2012;0,2;0,4;0,4;0;1
C50_D05;K;<45-54>;601;6;1;2012;0;1;0;0;1
C50_D05;K;<45-54>;601;6;1;2012;0;1;0;0;1
C50_D05;K;<45-54>;601;6;1;2012;0,85;1,1;1,05;0;3
C50_D05;K;<55-64>;601;6;1;2010;0;2;1;0;3
C50_D05;K;<55-64>;601;6;1;2010;0;3;1;1;5
C50_D05;K;<55-64>;601;6;1;2010;0;0;1;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;0;1;0;1
C50_D05;K;<55-64>;601;6;1;2010;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;601;6;1;2010;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2011;0,5;0,3;0,2;0;1
C50_D05;K;<55-64>;601;6;1;2011;0;2;0;1;3
C50_D05;K;<55-64>;601;6;1;2011;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2011;0,2;0,35;0,45;0;1
C50_D05;K;<55-64>;601;6;1;2011;0;2;0;0;2
C50_D05;K;<55-64>;601;6;1;2011;0;1;0;0;1
C50_D05;K;<55-64>;601;6;1;2012;0;0;1;0;1
C50_D05;K;<55-64>;601;6;1;2012;0,2;2,5;0,3;0;3
